game_name,content,score
Mobile Legends,great still notice cannot match rank say error loading file suppose mvp make afk connection fine plenty storage download source please fix,2
Mobile Legends,cannot find high frame rate mode please bring back feature lag battlefield without hfr,2
Mobile Legends,fun hate protection point increase sometimes always mvp gold silver kill slow increase wish increase,2
Mobile Legends,give 2 star everytime download resource cannot mode hero display blue ball always delete download assume download resource time,2
Mobile Legends,always crash middle battle hero pick much graphic add always lag gameplay pls add reduce graphic mechanic bro always remind turn graphic could smoother yet turn still laggy hell even frame rate drop point turn still previous gameplay please fix thank,2
Mobile Legends,okay always report error recently also change magic chess,3
Mobile Legends,bit lag new updateand work sometimespls fix itmy rank epicpls fix,3
Mobile Legends,problem lag actually enemy really end losing lag really hope guy go fix soon possible thanks way one favourite app ruin lagging,3
Mobile Legends,would rate 5 star favourite aldous early super easy kill bugging since aldous need farm stack also health early really trashy please atleast buff health early drive delete,3
Mobile Legends,love mlbb ever since issue wifi fast go 128285 use phone different acc green ping mine red nit able enjoy anymore please help moonton thank,3
Mobile Legends,honestly issue every current one think new character masha seriously make character make 5v1 look easy,3
Mobile Legends,speedy version sure intentional music japanese voice make gameplay boring plus become laggy internet know 120ms laggy main hero fanny cannot properly lag speedy version make everything worse,3
Mobile Legends,still room improvement try new hero maybe add mode people try new hero classic bot cut help people new also people long enough also make people character 3 4 character always,3
Mobile Legends,fun unbalanced character cost 32000 cannot overall best,3
Mobile Legends,keep lag since use new skin 5 6 min internet connection reconnect penalty rank go,3
Mobile Legends,solid variety character likely find niche,4
Mobile Legends,would expect league legend knock recommend moba menu item seam pretty confuse though wish would simplify thing,4
Mobile Legends,mlbb really great famous mlbb become toxic lot trash talker bigheaded jerk lurk also notice storage consume hope creator mlbb find way fix bug low storage incoming,4
Mobile Legends,really cool side bad internet,4
Mobile Legends,goodbut rule report someone anyone report anybody atleast make rule 3 player report happen player leave come back cuz sometimes different reason go afk even come back time still reportedfix,4
Mobile Legends,please fucos top hero fair give skin damage hero hero use make balance,4
Mobile Legends,hi really enjoy lotbut device suffer low storage scenario app large storage please setting store mobile legends data sd card save lot storage internal storage thank mobile legend bang bang godspeed,4
Mobile Legends,challenging honestly speak need improvement need balance properly bcuz sumtyms become straight opposite win lose think problem,4
Mobile Legends,resource download problem download ing 50 suddenly start 0 need wait download resource pain,4
Mobile Legends,really nice hero quite balanced also fair gameplay problem tend lag time time please maintain server regularly montoon,4
Mobile Legends,friend,5
Mobile Legends,mobile legend great ever playmaking u compotable othere friend understand one othere matter happen victory defeat important satisfied playing friend,5
Mobile Legends,highly strategic graphic weekly etc form squad team support able reach top enjoy evildead,5
Mobile Legends,love far sure go anyone similar experiance eith highly recommend ai till feel comfortable turn away skill difference,5
Mobile Legends,best first start gamei understand anything firstbut concentrate focus gamewe start understand everythingthis still best,5
Mobile Legends,problem match making low rank high rank make unfair,5
Mobile Legends,great work hard graphic low end phone,5
Mobile Legends,love gamrplay laggy speed mode name effect main menu look 5070ms become 287ms hmmstill disappoint edit stable job,5
Mobile Legends,best ever truly make well hard work see overall want connect friend blast strategy recommend 5 star give,5
Mobile Legends,6 year yet rat rat would say amazing platform,5
My Talking Angela,boring one thing bath eatingand indoing boring,1
My Talking Angela,hate bad creepy download app let record voice repeat word say even let record voice still hear repeat download enrage face bad warn,1
My Talking Angela,app dress fun,1
My Talking Angela,nice boring hate seenoevil monkey,1
My Talking Angela,hacker kidnap child friend hate weird angry face,1
My Talking Angela,dudeeee people eye people look child predator eye download,1
My Talking Angela,give duplicate sticker,1
My Talking Angela,bad bad download please download,1
My Talking Angela,download app kid kid kid napper thing saw talk angela eye one man watching,1
My Talking Angela,talk angela veey lovelyl love much,1
My Talking Angela,think face think face dont really timepassso give two star,2
My Talking Angela,creepy harmful kid maker nu ki fark penda ae 3am,2
My Talking Angela,love angela beautiful favorite best friend,2
My Talking Angela,give 2 star many ad ad every click unskipabble,2
My Talking Angela,red heart nice beautiful red heart sparkle talk angela aro turi hok,2
My Talking Angela,keep see 5 star rating really graphic bad bit glitchy bit much add,2
My Talking Angela,actually app instal phone oooi know,2
My Talking Angela,sorry igave 2 icant save please fix add setings acoont funer new one mhm,2
My Talking Angela,need much space ever,2
My Talking Angela,daughter frustrated enjpyed app,2
My Talking Angela,sooo cute red heart loveeee soo much smile face hearteyes,3
My Talking Angela,think special expansive one day see compliment creator app must delete,3
My Talking Angela,much ad,3
My Talking Angela,think interest still need graphic people,3
My Talking Angela,fun kill time butt many add,3
My Talking Angela,talk angela nice love,3
My Talking Angela,best reach age become taller anymore,3
My Talking Angela,many people say app lovely interesting advertisement really annoy long much might even readvertising advertisement many time,3
My Talking Angela,fun make dance star icon open without ad frustrating,3
My Talking Angela,nice would thing three star,3
My Talking Angela,really wow word tell need add feature,4
My Talking Angela,nice amazing app kiss face happen angela talk 3am face crossedout eye ghost face scream fear,4
My Talking Angela,favourite always install tablet tablet super old bore,4
My Talking Angela,download best mini uninstall cannot find mini anywhere mosquito bublle,4
My Talking Angela,nice way make kid sticker,4
My Talking Angela,nice earn reward watch video,4
My Talking Angela,really nice win diamond click add come please fix problem even watch 30 second 20 second dimension please fix problem else others could talk angel part 2 amaze whatever want amazing try guy,4
My Talking Angela,love thise smile face hearteyes smile face smile eye,4
My Talking Angela,people say horror nothing,4
My Talking Angela,nice need feature,4
My Talking Angela,nice graphic,5
My Talking Angela,fun,5
My Talking Angela,know people believe myth app know people say camera eye watch u,5
My Talking Angela,hey guy ono create unique way chance win,5
My Talking Angela,amazing lovely graphic design perfect really love,5
My Talking Angela,love much boring ever ever ever ever,5
My Talking Angela,perfect body perfect smile lol jk great,5
My Talking Angela,best discover new makeup dance eat smile face hearteyes face blow kiss cat,5
My Talking Angela,love need victory hand hand thumb,5
My Talking Angela,relly relly love talk angela change shirt snd hair evrything mini fun talk angela,5
My Talking Tom,love,1
My Talking Tom,crepy,1
My Talking Tom,wort new wrost outfit company,1
My Talking Tom,sorry please sorry,1
My Talking Tom,much advertisement,1
My Talking Tom,many ad man,1
My Talking Tom,u let,1
My Talking Tom,smile face smile eye,1
My Talking Tom,danish red plan come house bed house know come ask know bed day okay go back home money know much say little time house,1
My Talking Tom,gay,1
My Talking Tom,recent wonderful become bad say rude literally kid want,2
My Talking Tom,friday night day town next week ago end,2
My Talking Tom,best ever instal kid love red heart face blow kiss starstruck party face smile face hearteyes,2
My Talking Tom,tom always start phone battery loded,2
My Talking Tom,need impovment butvsafe 4 child,2
My Talking Tom,nice,2
My Talking Tom,always freeze completely shut,2
My Talking Tom,glory idiotism worley doctor,2
My Talking Tom,teo star high mb plz fix plz plz plz plz,2
My Talking Tom,g dish xxx ct dad sh xxx ha baby group dish u,2
My Talking Tom,beautiful,3
My Talking Tom,fun quite enjoyable many add,3
My Talking Tom,lose progressmy faultbut go start beginning againbut still old bore go onsand add unbelievablebut tom cute paw print wed cat new one ishad enoughreally pass sell dateas alot maker dois exclamation question mark sad relieve face moneymouth face money money raise hand,3
My Talking Tom,many,3
My Talking Tom,child,3
My Talking Tom,ok expressionless face,3
My Talking Tom,need major,3
My Talking Tom,nice muc,3
My Talking Tom,enjoy kid,3
My Talking Tom,mnuizazafyiabeggum,3
My Talking Tom,goodstill make,4
My Talking Tom,whot joke,4
My Talking Tom,love much,4
My Talking Tom,aman time hero,4
My Talking Tom,love,4
My Talking Tom,real put everything need sleep ever okay,4
My Talking Tom,j cole say,4
My Talking Tom,simple,4
My Talking Tom,ut cute ilovett smile face hearteyes smile face open hand face blow kiss,4
My Talking Tom,fine,4
My Talking Tom,ilovecatssssssss,5
My Talking Tom,cool van call best ever make make sense come tell u help animal,5
My Talking Tom,nice hand,5
My Talking Tom,mast hh,5
My Talking Tom,cool love know big item still love mini favourite go tom funny,5
My Talking Tom,intresting app,5
My Talking Tom,best,5
My Talking Tom,funny,5
My Talking Tom,timepass bath talk tom recommend fun time flyes,5
My Talking Tom,hand thumb smile face sunglass hand,5
PUBG MOBILE,gamebut always lag drop connection wifi completely fine kick account tell log back almost everytine worth go keep go,1
PUBG MOBILE,would happily give fivestar rating sure others would could coupon every chicken dinner classic map one coupon per win open premium classic crate would make winning match even reward dishearten player quit skin want let u make everyone happy opportunity cool outfit gun skin,1
PUBG MOBILE,love much new happen think people experience situation bug feel time uninstall bug fix,1
PUBG MOBILE,give apps bad review much nowi download 800plus mbthen want first upgrade 100plus mb continue put choose quality run low data decide take low one almost 500mbi download first timeit worki second time worki third time workall use 500mb workso recommend notinstal,1
PUBG MOBILE,totally disappointed new updation full bug lag cannot properly plz something many hacker find report usage plz something best ever,1
PUBG MOBILE,awesome hand full glitchesfirst glitch throwels automatically throw holdingthen 2nd mic glitch3rd invite list glitch4th parachute glitchmost irritating oneit glitch also hackers ban even report playerfair lose existence enrage face,1
PUBG MOBILE,one loved succesive 3 season 567 buyed royal pas subscribe prime membership spend valuable time day eventually felt love pubg love change hate start mess hacker season 6 kill even behind cover spectate definately clear hack ace shame tencent gaming developer maintain clean gameplay,1
PUBG MOBILE,try download fail reach nearly 400 mb try many time action else could strong connection 80 free gig always end solution,1
PUBG MOBILE,metro royale full death glitch disappointed sudden death idea reason suppose die happen 3 time already lose item level 6 armor vest refined weapon attachment nobody report idea happen break rule fairness use glitch bug pubg please fix problem really bad experience player please,1
PUBG MOBILE,heavy even download 17gb close time thumblains yest download one map preloaded others need additional download inventory item yet download download almost 35gb 2nd day receive waights 300mb 48mb 16 mondules weight digferent size total waste data,1
PUBG MOBILE,waste data time totally different advertisement graphic control awful complete package weirdo,2
PUBG MOBILE,every laggs choppy aim enemy misfire somewhere else happen season 3 first every one clan asiaindian server specific lags fix issue 5 star benchmark let u u know help resolve lagging issue,2
PUBG MOBILE,really disappointing item open 10 premium crate waste uc please increase chance mythical legendary item really annoy outfit open lot crate,2
PUBG MOBILE,great friend alot problem first app size big old device cang handle second size try ipad io big device could handle third much fps matter opponent device win fourth lag lag alot make annoy overall great device goof wifi,2
PUBG MOBILE,however loot hold camp almost become impenetrable fortress tip page tackle much depth possible beginner pubg tip advanced guide,2
PUBG MOBILE,new lot bug keep freeze plus enemy near unstable problem hacker choppy fun fix bug make,2
PUBG MOBILE,addict glitch lag every time new problem come need fix ban thing always find hacker fps drop happen time use smoothly 2 day lags way much cannot try method make phone fast still lag solve,2
PUBG MOBILE,love pubg run smoothly phone however late ruin beautiful experience net okay whenver start stuck would bleep sound log weary face frustraaaaatiiingg cannot fix,2
PUBG MOBILE,perfect see hacker job tencent unreal quantum edit11112020get sooned many time bug fix edit1152021spectate mode bug new parachute everything happen often reduce 4 star 2 fix,2
PUBG MOBILE,customer service poor brother pubg account steal hacker hack facebook account connect mail mobile secondary verification brother cannot access acc coz need verification code send secondary verification method brothey still access account use mail facebook secondary verification cannot fully log customer service bot actual person keep annoy,2
PUBG MOBILE,love addictive new skin royal pas see season 2 9 also want say low end device still face fps drop,3
PUBG MOBILE,many problem 1 hacker hack killl within room wall 2 lagging problem occure disappoint 3voice chat friend cannot come clear,3
PUBG MOBILE,love due large app size face trouble popular everyone want app size problem make convenient everyone,3
PUBG MOBILE,since season 4 really fun lot bug glitch surely people also feel many people need much storagewe need improvement minimize file,3
PUBG MOBILE,well nice problem glitch especially mic glitch start lag whenever enemy nearby please focus fix bug rather introduce new feature every time,3
PUBG MOBILE,make crazy alot anytime anywhere alot issue glitch hacker ping mainly problem ping please fix ping issue circle smooth,3
PUBG MOBILE,new version totally never work think uninstall mean longer work start friz enemy shoot let,3
PUBG MOBILE,much middle would try look around would bug also would time gamd would skip spawn island spawn blue circle half way dead lastly every bug would find,3
PUBG MOBILE,best two problem bad problem request timeout whenever come home need wait 301 hr problem best wifi germany always 20ms problem colour sometimes blue black cannot seee sometimes cannot drop thing bagplease fix thank alot,3
PUBG MOBILE,okay first love suddenly since last two month land building invisible suddenly start fly high land knock start fly kill beginning soon happen 2 time till since last much lag,3
PUBG MOBILE,best user use cheat make crash etchope problem fix however graphic realistic gameplay,4
PUBG MOBILE,many bug late keep crash response server keep come back log page constantly load love need fix right,4
PUBG MOBILE,totally awesome possible please make change seat vehicle setup easy use cannot resize setting thank,4
PUBG MOBILE,overall gameplay quite grind battle pas hard iam complain anything make easy mission,4
PUBG MOBILE,keep try check say internet error internet work fine annoy download almost gigabyte,4
PUBG MOBILE,please provide something uswe non royal pas olders yet amount time ace rank wellbut open create rearely coupon still one bad item aldready even odds even reedeeming 6 coupon itemgive something u alsoweapon skin outfit provide u somethingchange algorithm give u 40 probability item,4
PUBG MOBILE,love much addiction buggy season 4 everytime crash last round say server connection failedplease fix issue time send crashlog feedback,4
PUBG MOBILE,one best battle royal ever every thing one thing hate every rate lag increase tencent fix rate 5 star,4
PUBG MOBILE,cannot say well pc version say bad mobile one live standard great port recent tend glitchy bug stuffso fix please,4
PUBG MOBILE,minor problem fix graphic glitch audio microphone glitch one big problem app purchase really expensive one spend much money virtual thing money company launch reasonable price may logic masterpiece category best developer hope developer bluehole comapany chinese ndia,4
PUBG MOBILE,download 2018it addictive use minimum 3 hr day glitch major problem hacker day day hacker increase new type hacking trick use request stop hacker,5
PUBG MOBILE,great one best ever new come experience problem download see happen alot people spec correct want download,5
PUBG MOBILE,best battle royal also way earn money pubg league go many thing team death match quick match sniper train arena training many map erangle vikendi sanhok miramar,5
PUBG MOBILE,amazing even though disadvantage bug example miramar see player prone behind hill try shoot bullet hit sort invisible wall hill,5
PUBG MOBILE,want inform developer download process go 88 stop problem face others nearby want would help matter past able everyday win chicken dinner everyday thnx sanhok map,5
PUBG MOBILE,love love old review new review pack way many pack kill fun,5
PUBG MOBILE,want give suggestion melee weapon match quick match also add match player crossbow grenade medical accessory gunsi hope check mark,5
PUBG MOBILE,read negative review nothing thing say gameit challenge kind quickthere language barrier player fun,5
PUBG MOBILE,love many wrost first time really find really work separate hilicopter mode normal erangle mode,5
PUBG MOBILE,love excellent experience obsess one thing want say block option player use abusive language one bug feature low rank person cannot okay high one,5
Pokémon GO,register step cannot hatch egg walk buddy mean quest egg hatchings weekly bonuses candy rare pokemon never able find enough evolve fix soon want refund ball buy since live town 55k people 5 stop within reasonable walk distance practically force buy alot stuff want,1
Pokémon GO,love developer fix major issue mess something every event lie long think away still love pokmon keep playing gradually lose interest mess,1
Pokémon GO,app see day strange glitch try throw ball reset ball back start position else swing ball far behind pokemon one facing glitch please fix,1
Pokémon GO,still many upgrade bag backpack need upgrade fit 350 item problem start come black screen,1
Pokémon GO,would nice recieve long notice level 50 oct 15th way soon vast majority player even end year many people could grind accomplish tell u early,1
Pokémon GO,would give 5 star since halloween able see single pokemon anywhere place help ticket december download new still cannot see pokemon cannot even,1
Pokémon GO,download see hype decided cannot delete account make go website fill request end say error many time sure purpose download,1
Pokémon GO,complaint last month terrible many error affect others virtually every error need fix error new error give stuff take away raid event either start late even happen lack organize test upgrades prior put ruin face symbol mouth,1
Pokémon GO,recent bring bug try catch pokemon unable exit app unless use close option open apps adventure sync bad sync google fit step,1
Pokémon GO,ablebodied together lot disabled parent many metric adventure egg hatch incense etc relate walk certain distance andor walk brisk pace remote raiding one aspect disabilityfriendly ablebodied player enjoy wish niantic would consider disabled player devote far alienate,1
Pokémon GO,know bot smth ik shi intentional charge attack 2 time time go suddenly freeze woop woop lose come ffs uncool shi blame connection storage phone model graphic everything laggy hell rather add random emotes pokemon fix lag hell crazy price friggin remote raid pas 195 smoke gimmie sum,2
Pokémon GO,need fix connection issue make fix loose connection close win 5 battle row every time win 3 battle row decide loose connection middle next 2 battle matter try end full bar 5g connect wifi really wifi pls fix want able freaken rare candy lvl guy,2
Pokémon GO,player since 2016 niantic hike remote raid pass 95 limit use support company anymore without remote raid raid person community practically impossible enough people many u cannot raid till hour thanks know job,2
Pokémon GO,previously rat 5 staredit crash upon open anymore step forward laggy cannot even since samsung 60 ui please fix niantic,2
Pokémon GO,hate constant taking thing make less rare candy raid qol tend make harder usually nerf resource attempt monetize top limit gameplay paywalls really slow time cool although fun possible without pay event fun stays although relationship late freeze consistently,2
Pokémon GO,critical feature hatch egg work consistently ton user experience help track distance travel egg even make sure location always phone setting well adventure sync,2
Pokémon GO,problem remote raid cannot attack anything raid cannot catch pokemon ball nothing work please help fix glitch remote raiding people wonderful thing,2
Pokémon GO,ido every 5 day june 1st day ago everytime laggy,2
Pokémon GO,f luck odds grind hour day try find shiny event pokemon spend money dumb app yet friend hardly every shiny look 30 minute less lucky odds encounter want almost seem rigged player longer demotivated situation sift ban rubberbanding issue also love start despise,2
Pokémon GO,bad thing keep freeze restart plenty time loudly cry face,2
Pokémon GO,tired especially gps find barely anymore,3
Pokémon GO,yes idea scale really annoy walk really far anywhere app,3
Pokémon GO,fun time kill suck never guarantee catch anything unless part research go 1000 pokemon without find anything special someone else constantly find special without even try would fair still fairly time kill,3
Pokémon GO,battle system would make sense follow traditional style battle tapping mundane special move spammed take away shield assume deliberate thing maybe even 23 move live action turn base style pvp would engaging people spend system fair fluid fun limitation battling cost effective move server maybe 15day,3
Pokémon GO,love concept world wide type thing love pokemon really go world much would rather stay home safe would love way make home mini size app find pokemon poke ball close home instead walk mile try battle place pokeballs thought plus people stay home day virus go around thanks,3
Pokémon GO,battle league ruin unbelievably glitchy matter fast player guarantee every single time really exaggeration charge attack mega unrealistic fine rural area need stop gym often venture city battle really need fix massively frustrate,3
Pokémon GO,make lot progress problem uninstall big phone enough storage phone expensive know please fix problem,3
Pokémon GO,buy large amount coin buy 130 think think would enough buy pokballs ever need hint never enough,3
Pokémon GO,would let log pokemon trainer account able finally log google account frustrate unhelpful error message,3
Pokémon GO,march 1 crash app samsung tab work point app launch crash splash screen reboot reinstall result please advise android 10,3
Pokémon GO,pokmon go really fun max limit 50 coin per day kind dumb pokemon last long enough 50 knock day pretty much screw make coin per hour something people want take multiple gym,4
Pokémon GO,pokestops nearby walk mile direction need go one add stop think four year later use see developed area base pokestops gym also accurate weather prediction app sometimes,4
Pokémon GO,amazing one issue simple come bug fix go downloaded amazingly enough cannot anymore device say compatible anymore excited upcoming stuff well,4
Pokémon GO,reason take dog walk exercise lot recommend add feature wifi cannot battle gym interact online thing data recently run calm tough time love see buddy walk aroundi vr psvr exact feel almost real upgrade niantic support location work figure end niantic even help thank,4
Pokémon GO,great wifi data plan make little less fun since everyone afford data plan walk around town fix rate 5 star,4
Pokémon GO,wait forever even though server issue troublesome fun thing need consider near future pvp battle pokmon battle option trading real people perfect big server,4
Pokémon GO,beginning angry know make mad catch pokemonmore love suggest install,4
Pokémon GO,delightful entertain great choice new old casual competitive pokmon fan love worry health need updating accordance pokstops map general plus minor bug everything flaw minor one say cannot reach support find appropriate email dev detail apps google page amaze lot account trouble wonderful lovely staff,4
Pokémon GO,enjoy well problem raid whether tier 5 tier 3 pokemon flee really annoing mess whole experience respectfully request operator atlest ensure raid pokemon catch usser,4
Pokémon GO,also currently footprint counter radar work properly anymore,4
Pokémon GO,best also yes list team rocat catch first pokemon win,5
Pokémon GO,originally reason app intrested pokemon feel buy along console man happy download super fun function well also really fun excuse even exercise one best thing app far dead app constant special event intrests always stay high,5
Pokémon GO,absolutely love new except fact unable battle gym none locality would helpful look source time pas lockdown,5
Pokémon GO,excelent time best thing trade friend certain thing friend able battle friendsbut still give 5 star rating,5
Pokémon GO,amazing would install back send feedback everything go back highly recommend,5
Pokémon GO,love everyday since buddy adventure cannot pas loading screen way fix forever without pokemon go phone still give 5 star,5
Pokémon GO,love completely ever since new come gym disappear reappear area actually make look fake gym everywhere sit bed right loaded pokemon go app person appear 3 mile road happy new need fix soon possible would really appreciate could actually,5
Pokémon GO,need aipom candy look big need popups please make one smallermake every popup size everthing expect perfect please give community,5
Pokémon GO,since screen close anytime click avatar new avatar garbage make whole buggy bad item buy go would pay close delete,5
Pokémon GO,cool tend go phase lot put definitely well since version one,5
Pou,nice,1
Pou,please make pous moustache would move together lip,1
Pou,cannot download delete apps could download,1
Pou,pay broke poshen,1
Pou,l hate ugh,1
Pou,baby,1
Pou,really love much bug lag hell mode give mod,1
Pou,lol,1
Pou,happy,1
Pou,hate face vomit,1
Pou,nice,2
Pou,slow download,2
Pou,anything,2
Pou,soo boring,2
Pou,weird,2
Pou,itit easy kid,2
Pou,tak best,2
Pou,eye,2
Pou,little sister addict gojd app,2
Pou,hey pou new pou level 76to1,2
Pou,need improments,3
Pou,adorable run smoothely one best ever download item shop way price change need either money price need go,3
Pou,pou cute ad,3
Pou,want pou adorable cute,3
Pou,pou best ever teach kid take care pet,3
Pou,think much fun,3
Pou,email accunt recently new phone try back account would let please help,3
Pou,tite,3
Pou,awesome copy jet pou another version flappy bird sky jump doodle jump next thing know tbis company go make subway surfer even something bejewel oh wait already company sue,3
Pou,bad pay every thing otherwise ok,3
Pou,speechless really great superb awesome,4
Pou,cool,4
Pou,kid love also sometimes uninstall drain battery,4
Pou,mind phone hand 6 year old time bore line mini enjoy well space entirely waste,4
Pou,thumb light skin tone,4
Pou,slow,4
Pou,really fun gamebut everything use datathat reason give 5stars use data,4
Pou,whenever forget feedclean make weird noise annoy parentsplease fix,4
Pou,pou username nickname pattybieber21 back,4
Pou,addict face tear joy,4
Pou,since baby,5
Pou,yeeeh,5
Pou,sooo epic really fun never end,5
Pou,saya sangat menyukai permainan ini karna kita diajarkan bgaimana cara merawat sesuatu dgn setulus hti,5
Pou,friend,5
Pou,u ever feel great,5
Pou,pou smile face hearteyes,5
Pou,love addict install gameplay unstall fromi donot remove grin squint face grin face beam face smile eye face tongue wink face tongue face blow kiss,5
Pou,kid think amazing download people x,5
Pou,awsum,5
Roblox,bug keep log log atleast 3 time per day last 3 day since log device randomly log every morningeveningnight,1
Roblox,keep stop annoy delete everything phone nothing change drive crazy,1
Roblox,year fun great always brookhaven even make friend instal today keep crash clear data reinstall work whenever blox fruit brookhaven keep crash way fix please fix issue rate 1 star,1
Roblox,love inappropriate r show page e dating horrible also keep tell button say,1
Roblox,roblox kind dumb try go email 6 digit take roblox make pas code reset everytime,1
Roblox,two step verification make lose account try back keep restart process every time put sent code account mine show last three log nothing work ai thing help either bring real people another review say listen review something bun,1
Roblox,usually never rate time issue mad loudly cry face main account another account make back alt account save app think would day would log point forget password randomly account save roblox account log two account forever lose main problem log acc unnoticed,1
Roblox,account hack please lose account account 1 year progress hack please uninstall fold hand light skin tone,1
Roblox,great gamebut cannot buy robux anymore 2 star also always lag always disconnect even though phone wifi connection fast always lagmy storage full roblox fix thismany people complain still fix anything except style want rightthen fix laggy first styleroblox care style disappoint,1
Roblox,error say item equip longer available,1
Roblox,enjoy one day due unexpected client behaviour able mean day able able certain time time due unexpected client behaviour able,2
Roblox,best time pas injoy lovely,2
Roblox,problem see past couple month major lag spike actively say half second lagspikes 10 second long happen atleast every 20 second cannot even favorite obbies properly without one lagspike would ruin whole thing solution server ban grow garden main source lag,2
Roblox,want say today log roblox thumbnail go completely white black console logo middle sure also take clothing buy remember refund method give nothing please fix moderation friend recently ban harrassment talk much sorry add additional information new make lag,2
Roblox,awesome till yesterday click say unable contact server check internet connection even full network work delete instal today log automatically log try many time wonder tell happen also two account log automatically use much use log bad day day,2
Roblox,help please cannot keep say connection lose wifi work well,2
Roblox,give 2 star 4 year start crash four year scammer oder online daters lose two account pleased overall fun family friendly yet drop rate 2 star problem could please fix crashing constantly happen maybe raise rate,2
Roblox,really anyways chrombook everytime go open load screen close right download fine uninstall reinstall several time still doesent work,2
Roblox,cannot login account forget verify account cannot login e mail login method passkey still cannot login put correct password device yet still cannot login say something go wrong try later try last 2h hope fix tomorrow wait,2
Roblox,try verify age enable voice chat say verify exit app right reopen age still verify refresh twicenothing change third try wait longer link expire message clickable option except back button even age remain unverified process feel buggy unclear frustrate especially since everything seem fine first,2
Roblox,ok guess weird change friend connection weird change three star way tryna remove r6,3
Roblox,filter system huge problem cannot mention discord number year egg hunt disaster walk around theme park 100 time wait honest overall pretty fun improve improve much cannot major without contraversy,3
Roblox,also fix issue issue ipad mobile see bacon hair color blue sort broken code adopt home since want put starter pet bed button customize starter egg fix way chat fine able see people say,3
Roblox,roblox super fun especially friend problem whenever create account next day try sign back say account find annoy could phone besides awsome,3
Roblox,please work thing chat system lag sometimes laggy unplayable also work kid safety thing predator still around 2025 great hub still need work thumb,3
Roblox,think add notification someone say something chat group chat chat whoever else chat stop tag word um k short word cuss word inappropriate make robux something earn make everything free know want money still way expensive,3
Roblox,roblox best rate 3 star exploiter hacker please fix bug ever walk screen randomly move whenever turn screen go leave right thing though example friend load variety recommend roblox careful weird player try hack may seem friend,3
Roblox,experience amaze load different amaze one thing example join adopt completely take server wait load even load properly sometimes looged acc reason able go roblox day hour amazing alot online daters rude people yeah lovely,3
Roblox,chat ban saudi arabia currently live able communicate anyone even rainbow friend communication key cannot,3
Roblox,believe roblox one great google great potential best best small improvement,3
Roblox,pretty alot lag chromebook really laggying roblox fix platform,4
Roblox,roblox really could really improve little bit example add free stuff people really want change avatar little option add stuff look hair clothes pretty smile face smile eye grin face smile eye,4
Roblox,great love million one app couple problem shut randomly little glitch screen randomly freeze character randomly start walk without use joy stick wonderful insist download,4
Roblox,best ever thing never robux robux price expensive wish could add free robux account sign really sad cannot cool avatar without robux dress impress actually wish free vip custom makeup still edit 2025 bee roblox logo soo super pretty roll floor laugh edit sep 16 2025 love,4
Roblox,overall great everybody would suggest careful adopt popular easy scammed disappointed scammed twice wish way pet car back really pet could fly many pet also lot thing roblox pricey wish way ride fly potion less price,4
Roblox,experience bug would use shift lock pc would use shift lock obbies leave another see move screen see character would shift lock mouse let mobile though,4
Roblox,awesome moderatering bit harsh confuse one almost ban say heck yeah use voicechat account work would give 4 12 star could cannot 4 star still awesome two thing need add back private chatting refund,4
Roblox,pretty decent much experience problem disconnected message appear even internet also join private server say webpage find restart private server great hope,4
Roblox,great although think fair pay robux bunch cost robux would say would lot people cost money really fun would really give 5 star go ask change moneyover great still give 4 star would definitely recommend age bye,4
Roblox,enjoy roblox love roblox fun andor pas time overall great may device fun friend sometimes try say something even bad inappropriate filter understand happen hope fix even cannot roblox still,4
Roblox,love especially admin abuse war steal brainrot grow garden smile face smile eye beam face smile eye,5
Roblox,amazing love make many friend orange heart literally superb,5
Roblox,love endless new experience new grow garden mm2 slap tower 1 2 3 4 much,5
Roblox,fun different,5
Roblox,fun experience whole lot variety clothes pick,5
Roblox,amazing experience love much favorate loomian legacy roblox amazing way use time unlike million mini playthere 1 mil experience explore nice sale buy thing pay except like5 cheap basically cost 1 want buy certain thing best ever love nice 4,5
Roblox,really many problem first one join friend 90 time always put sever thing except friend leave join server high ping put damn server sometimes js load despite great internet stuff please fix,5
Roblox,fun amazing load opertunites lot gamesclothes avatar lot meet friend chat fun many others want thank people whoever make roblox group people make awesome amazing fun bug thanks create fun inmaginations mind team fix bug opinion roblox free best ever ty,5
Roblox,roblox many every type think,5
Roblox,love please try 4 month fluent especially grow garden metro life first try also,5
Shadow Fight 2,go en stuk dosent want work anymore,1
Shadow Fight 2,every battle unskipoble excite every minute show ad,1
Shadow Fight 2,download son cannot old version new one without lose data old version meaning start,1
Shadow Fight 2,worst hardness level much cannot defeat bos excpet lynx recommend download gameit wastage mb time,1
Shadow Fight 2,suck take 3 hour install chapter underworld,1
Shadow Fight 2,plz download lose id also contact also help,1
Shadow Fight 2,un fair time pas frustation full,1
Shadow Fight 2,cannot continuesly app work always ihave douwnlod plz fix problem,1
Shadow Fight 2,childhood become one sent great download scene wifi download switch personally feel hurt actually switch,1
Shadow Fight 2,childrens focus study,1
Shadow Fight 2,excited go show network connection error literally ruin mood try fix load kindly fix bug still want hope fix bug,2
Shadow Fight 2,movement control finicky best,2
Shadow Fight 2,love many ad every match,2
Shadow Fight 2,gate shadow crash think bug retrying nothing happens plss fix isuse plss,2
